locationID;reviewID
246168;716041100
246168;714015549
246168;711748189
246168;710147956
246168;709360950
246168;707700921
246168;707242196
246168;699900041
246168;699711783
246168;697432767
246168;690501283
246168;690178202
246168;688701266
246168;686370846
246168;683165369
246168;681819753
246168;680244610
246168;677773371
246168;677723685
246168;675604006
246168;675346405
246168;674375805
246168;673195589
246168;673193721
246168;672457010
246168;670779217
246168;667747448
246168;666436356
246168;665349092
246168;665298458
246168;664982758
246168;664930985
246168;664064781
246168;663531270
246168;661421291
246168;660079618
246168;658062193
246168;656914825
246168;654548832
246168;646965513
246168;646938902
246168;642065411
246168;640972859
246168;640070684
246168;637138637
246168;636306680
246168;636195879
246168;635428585
246168;635426507
246168;635106487
246168;634657728
246168;633790090
246168;632599694
190164;756962146
190164;755441789
190164;752798421
190164;752739816
190164;752462645
190164;752364295
190164;752338225
190164;752271137
190164;752167600
190164;752162060
190164;751613628
190164;751561615
190164;751324398
190164;751206112
190164;751073729
190164;750769536
190164;750723393
190164;750650215
190164;750337419
190164;750280074
190164;750256395
190164;750216083
190164;750154558
190164;749777467
190164;749755712
190164;749739829
190164;749696670
190164;749669593
190164;749512374
190164;749288463
190164;749169977
190164;748917417
190164;748645286
190164;748517508
190164;748382202
190164;748323394
190164;748208001
190164;747798387
190164;747791826
190164;747586437
190164;747566911
190164;747458083
190164;746949026
190164;746817690
190164;746557058
190164;746521276
190164;746410619
190164;746387724
190164;746352920
190164;746266708
190164;746155453
190164;746133437
190164;745950909
190164;745774681
190164;745516712
190164;745429715
190164;745090192
190164;744794811
190164;744764635
190164;744698033
190164;744631340
190164;744444288
190164;744405967
190164;744097785
190164;743862391
190164;743743366
190164;743668578
190164;743553443
190164;743411812
190164;743324562
190164;743188669
190164;743117723
190164;742902782
190164;742619846
190164;742581573
190164;742207222
190164;742124711
190164;741918416
190164;741872400
190164;741618274
190164;741520145
190164;741468004
190164;741406672
190164;741359968
190164;741335976
190164;741280113
190164;741002639
190164;740979930
190164;740972714
190164;740848062
190164;740639655
190164;740629866
190164;740567700
190164;740400286
190164;740267747
190164;739970598
190164;739918638
190164;739858352
190164;739828460
190164;739758871
190164;739669221
190164;739593629
190164;739529020
190164;739178861
190164;738982916
190164;738920401
190164;738919333
190164;738418066
190164;738334782
190164;738277730
190164;738189872
190164;738116737
190164;738055424
190164;737992323
190164;737715233
190164;737710987
190164;737639041
190164;737637004
190164;737621321
190164;737561180
190164;737377917
190164;737320013
190164;737100574
190164;736874107
190164;736855604
190164;736787659
190164;736345067
190164;736253883
190164;736171801
190164;735955705
190164;735869315
190164;735848491
190164;735652577
190164;735644035
190164;735640164
190164;735335386
190164;735248037
190164;735236028
190164;735148449
190164;735136084
190164;734979343
190164;734889385
190164;734628052
190164;734499104
190164;734358272
190164;734212446
190164;733783296
190164;733484924
190164;733424460
190164;733393343
190164;733230051
190164;733057846
190164;733036692
190164;732942190
190164;732900946
190164;732900393
190164;732732199
190164;732625989
190164;732457929
190164;732356677
190164;732321879
190164;732058372
190164;732052764
190164;731914652
190164;731913824
190164;731887047
190164;731871373
190164;731827930
190164;731646170
190164;731567930
190164;731453299
190164;731410371
190164;731041752
190164;730976061
190164;730911823
190164;730878396
190164;730817325
190164;730768237
190164;730502543
190164;730477563
190164;730471107
190164;730266641
190164;730198818
190164;730030265
190164;730014825
190164;729831134
190164;729788829
190164;729788707
190164;729722887
190164;729659328
190164;729411786
190164;729149347
190164;729090129
190164;729063072
190164;728860270
190164;728627824
190164;728607548
190164;728333947
190164;728258761
190164;728219307
4469233;752508472
4469233;751752981
4469233;735562184
4469233;729106169
4469233;728884416
4469233;722614634
4469233;690172763
4469233;683639696
4469233;673474668
4469233;664850492
4469233;662089898
4469233;656996312
4469233;634658234
4469233;634454724
4469233;623076907
4469233;618920883
4469233;609249631
4469233;602134725
4469233;596596094
4469233;590307291
4469233;583810898
4469233;581209000
4469233;577286734
4469233;576100179
4469233;573532135
4469233;571302538
4469233;570955394
4469233;565862395
4469233;563763267
4469233;553741711
4469233;550168992
4469233;527629484
4469233;525872612
4469233;524739468
4469233;523924781
4469233;518571113
4469233;512102891
4469233;508753660
4469233;508612163
4469233;503396941
4469233;501625739
4469233;499956510
4469233;497726461
4469233;496947924
4469233;494432291
4469233;492200733
4469233;491338310
4469233;489943328
4469233;485529319
4469233;481904919
4469233;481371614
4469233;475740701
4469233;472469371
4469233;461652793
4469233;460126720
4469233;448108427
4469233;427823433
4469233;427543745
4469233;423200002
4469233;413720249
4469233;404144865
4469233;402902529
4469233;397445771
4469233;391718431
4469233;390716250
4469233;389300739
4469233;386166720
4469233;385380890
4469233;379747892
4469233;372251664
4469233;371893258
4469233;370302028
4469233;366918987
4469233;364744865
4469233;364101852
4469233;360863433
4469233;358107435
4469233;358015458
4469233;355369284
4469233;355004362
4469233;353590420
4469233;352974308
4469233;349494736
4469233;347431280
4469233;342890946
4469233;339967041
4469233;325483215
4469233;325014848
4469233;322355075
4469233;320761460
4469233;320208710
4469233;319811951
4469233;309238299
4469233;307503226
4469233;302097328
4469233;298181141
4469233;296150773
4469233;286069706
4469233;283778665
4469233;283327064
7175292;735562743
7175292;731353674
7175292;729473770
7175292;728865181
7175292;728476335
7175292;728063110
7175292;726486008
7175292;725030785
7175292;693259884
7175292;688508314
7175292;685759647
7175292;685725998
7175292;685240897
7175292;681317489
7175292;672937200
7175292;672043323
7175292;671988162
7175292;668021633
7175292;659525483
7175292;653527397
7175292;551981240
7175292;546748180
7175292;544635267
7175292;541846872
7175292;541272973
7175292;540495416
7175292;539188956
7175292;538766158
7175292;535993340
7175292;532853572
7175292;530848766
7175292;530173925
7175292;529867936
7175292;527650033
7175292;522746617
7175292;521965802
7175292;520532698
7175292;520530286
7175292;518749993
7175292;517919650
7175292;517437601
7175292;516839778
7175292;515554199
7175292;513126899
7175292;512983915
7175292;504423053
7175292;504163397
7175292;503694528
7175292;503473980
7175292;503395569
7175292;501873291
7175292;499245776
7175292;497097007
7175292;495095121
7175292;492422449
7175292;489434592
7175292;488222944
7175292;487250358
7175292;485117042
7175292;484984694
7175292;484740663
7175292;483447976
7175292;481703321
7175292;470937348
7175292;469028471
7175292;467753303
7175292;466250107
7175292;460865174
7175292;459574547
7175292;458865522
7175292;455910171
7175292;454924593
7175292;452278638
7175292;451512564
7175292;451432782
7175292;450818477
7175292;446637891
7175292;446490430
7175292;446341840
7175292;444157215
244860;729790814
244860;335414558
244860;275321448
244860;230904488
244860;142811727
244860;65777371
8376916;744362082
8376916;568233420
8376916;565290714
8376916;524180060
8376916;514288265
8376916;507702912
8376916;495234932
8376916;472059385
8376916;450168088
8376916;421297404
8376916;402568236
8376916;386379162
8376916;318104581
3139274;691389533
3139274;632602807
3139274;627478618
3139274;626685262
3139274;413489618
3139274;362638041
3139274;340660376
3139274;329596801
3139274;267614984
2487738;381033300
2487738;339537917
2487738;326327890
2487738;316904028
2487738;316783882
2487738;289022134
2487738;282086741
2487738;277911121
2487738;265124674
2487738;216033421
2487738;213296320
2487738;201593784
2487738;196550750
2487738;165527593
2487738;158939046
2487738;150049344
16781808;656641262
2645511;756815372
2645511;752019022
2645511;750818020
2645511;749244462
2645511;747921292
2645511;746535842
2645511;745087112
2645511;744670144
2645511;742995354
2645511;740649754
2645511;740293409
2645511;739581153
2645511;739251877
2645511;735558607
2645511;733880132
2645511;732902846
2645511;731997198
2645511;730387247
2645511;728706971
2645511;725667488
2645511;722551456
2645511;722275354
2645511;721263014
2645511;720779374
2645511;719494368
2645511;718839257
2645511;716834360
2645511;715062984
2645511;714595793
2645511;714037939
2645511;713458469
2645511;712890127
2645511;712490441
2645511;712236015
2645511;712054072
2645511;709679549
2645511;709213138
2645511;708757539
2645511;708621242
2645511;706639412
2645511;705288177
2645511;701703294
2645511;701601080
2645511;699355615
2645511;698714764
2645511;698335396
2645511;697862961
2645511;697504009
2645511;696878158
2645511;690810378
2645511;689486922
2645511;689064816
2645511;688752466
2645511;688106968
2645511;686948917
2645511;686919741
2645511;686457915
2645511;685762998
2645511;685758409
2645511;684978022
2645511;684385089
2645511;682380036
2645511;682084970
2645511;681991650
2645511;681660464
2645511;680492443
2645511;680396016
2645511;680142225
2645511;678264108
2645511;677891597
2645511;677391433
2645511;677181121
2645511;676225842
2645511;676141791
2645511;675936692
2645511;675826832
2645511;675217844
2645511;675062677
2645511;674145856
2645511;673101437
2645511;671770787
2645511;667853277
2645511;664975207
2645511;664505033
2645511;664452494
2645511;663786565
2645511;662548801
2645511;662425142
2645511;661467076
2645511;660417115
2645511;660340129
2645511;660240916
2645511;659359698
2645511;658825589
2645511;658805437
2645511;657653124
2645511;657487240
2645511;657094981
2645511;656380967
2645511;656299401
4414261;734423037
4414261;694988785
4414261;691317965
4414261;653066912
4414261;631122770
4414261;626915302
4414261;613978780
4414261;610569788
4414261;604263265
4414261;558479290
4414261;550482747
4414261;502877140
4414261;501715947
4414261;424487913
4414261;422372410
4414261;405875154
4414261;388536625
4414261;363701162
4414261;351413248
4414261;334876964
4414261;316064149
4414261;315906665
4414261;297786653
4414261;240942016
4414261;237604235
4414261;232403271
7376615;742664006
7376615;736076669
7376615;734315824
7376615;723766959
7376615;717205936
7376615;689986471
7376615;637441753
7376615;633584100
7376615;631359540
7376615;622995182
7376615;558429684
7376615;523786365
7376615;493237502
7376615;472066056
7376615;457273399
7376615;438733261
7376615;425944230
7376615;415402850
7376615;398756984
7376615;381517029
7376615;367265980
7376615;362314029
7376615;337056719
7376615;336754762
7376615;317102740
7376615;316080108
7376615;316012917
7376615;287139983
7376615;266445251
7376615;265354124
7376615;262900396
7376615;253213167
244821;752247274
244821;752152285
244821;750897032
244821;750495968
244821;750326410
244821;749639051
244821;748373477
244821;747011897
244821;746357086
244821;746076196
244821;745523521
244821;743709197
244821;741025350
244821;740262564
244821;738498585
244821;736057527
244821;735577861
244821;735105142
244821;734423887
244821;733295757
244821;731046148
244821;729653212
244821;729289144
244821;727827956
244821;727369005
244821;724919645
244821;724525925
244821;723692743
244821;722405492
244821;719443856
244821;718891983
244821;718489765
244821;717850093
244821;717545754
244821;717315022
244821;716809207
244821;716808445
244821;716247528
244821;715631935
244821;715543990
244821;713707623
244821;713239590
244821;713227489
244821;713141870
244821;712880544
244821;712524402
244821;711209407
244821;710753523
244821;710297566
244821;709946150
244821;709163769
244821;708047769
244821;707574222
244821;707554674
244821;706441764
244821;706296893
244821;706238702
244821;705218663
244821;703836446
244821;702978099
244821;702239106
244821;701958938
244821;701956708
244821;701346489
244821;700083510
244821;699012406
244821;697803191
244821;697301408
244821;697254437
244821;697186463
244821;696562023
244821;696553185
244821;694792654
244821;693018199
244821;692791882
244821;692298213
244821;692188724
244821;692154182
244821;691822180
244821;691791624
244821;690466079
244821;688544523
244821;688448757
244821;687963798
244821;686130103
244821;684754842
244821;684676787
244821;683452277
244821;682695489
244821;681639530
244821;680138997
244821;679530620
244821;679095976
244821;678975778
244821;678650361
244821;678353596
244821;677352560
244821;674646468
244821;674010472
244821;673889664
7820170;713125476
7820170;710011708
7820170;667184891
7820170;662705982
7820170;662701559
7820170;662447134
7820170;656342080
7820170;617302444
7820170;616368061
7820170;583103791
7820170;582327465
7820170;573489083
7820170;572211511
7820170;569941096
7820170;543777329
7820170;540644986
7820170;532124499
7820170;528833721
7820170;507923598
7820170;505589756
7820170;494538299
7820170;481635113
7820170;475475874
7820170;472753581
7820170;454227062
7820170;421581968
7820170;419727574
7820170;418076846
7820170;389874708
7820170;370955110
7820170;365473401
7820170;364131399
7820170;361112849
7820170;358786029
7820170;335885806
7820170;323941370
7820170;320257485
7820170;313031074
7820170;298719331
7820170;294218122
7820170;292743561
7820170;288051406
7820170;285799298
7820170;269284981
243171;752473134
243171;752212379
243171;751294825
243171;750872908
243171;750818308
243171;749244094
243171;748322466
243171;748063827
243171;747267821
243171;746536365
243171;743606503
243171;740257151
243171;737536620
243171;735951349
243171;733405597
243171;730974103
243171;730864871
243171;729994104
243171;729960486
243171;728706766
243171;727418143
243171;727382223
243171;727358428
243171;726645392
243171;726434810
243171;725042887
243171;725015316
243171;724976103
243171;722930244
243171;722514685
243171;722341544
243171;722306851
243171;722026554
243171;721777520
243171;720696204
243171;719688488
243171;718976444
243171;718153214
243171;716038432
243171;714922754
243171;714775784
243171;713219422
243171;712672491
243171;709894984
243171;708792745
243171;708670763
243171;708610877
243171;707570191
243171;707285152
243171;704497274
243171;700556799
243171;699357222
243171;697864185
243171;697465235
243171;696152876
243171;693162482
243171;691031862
243171;690455652
243171;690180067
243171;689215598
243171;689027137
243171;687504339
243171;686228643
243171;685785034
243171;685506607
243171;685104887
243171;684873739
243171;684400308
243171;682863663
243171;681818020
243171;680739588
243171;679574607
243171;679129395
243171;677873715
243171;677835351
243171;677387052
243171;676971417
243171;676888634
243171;676756388
243171;676715728
243171;676350330
243171;675602048
243171;674747853
243171;672640008
243171;671993137
243171;671483018
243171;670778774
243171;668832774
243171;668021343
243171;667742884
243171;667446564
243171;666255947
243171;664979797
243171;664753179
243171;662293774
243171;661182921
243171;660417402
243171;660342814
243171;660062485
243171;658184878
12352280;712249108
12352280;692117262
12352280;690635120
12352280;675609363
12352280;601127883
12352280;583929673
12352280;577939863
12352280;517810168
12352280;505744664
9997409;689993999
9997409;677027545
9997409;584352630
9997409;515436114
4960182;314054508
4960182;259380813
11807755;552048205
11807755;453764527
9570798;494459793
9570798;413076990
9570798;373235711
9570798;369229256
9570798;339588966
15087184;723297059
15087184;696217684
9571023;720530718
9571023;689994583
9571023;688785933
9571023;685725570
9571023;635429034
9571023;581045812
9571023;578608926
9571023;537866210
9571023;529651936
9571023;522756474
9571023;521802184
9571023;443393955
9571023;339538447
6453867;530980323
6453867;520100973
6453867;518369226
6453867;512104704
6453867;507315775
6453867;503282147
6453867;490556361
6453867;489234978
6453867;488610175
6453867;487795620
6453867;482035412
6453867;472912259
6453867;449333373
6453867;429657918
6453867;428562442
6453867;422218497
6453867;416490882
6453867;416473907
6453867;409677093
6453867;388342136
6453867;383719932
6453867;378645566
6453867;362062236
6453867;361179099
6453867;359629530
6453867;359385187
6453867;358780445
6453867;340013660
6453867;336033490
6453867;333433134
6453867;331648145
6453867;330556865
6453867;322383642
6453867;319896169
6453867;316420617
6453867;313762185
6453867;313568353
6453867;311346967
6453867;307051915
6453867;299045416
6453867;276609264
6453867;272341968
6453867;270967646
6453867;268041390
6453867;246895770
6453867;237569153
6453867;231408230
6453867;228311736
6453867;227089496
6453867;222977386
6453867;222367135
6453867;222145240
6453867;220609846
6453867;214033106
6453867;211382381
6453867;209448703
6453867;187077279
6453867;180298694
6453867;166217890
6453867;163936918
6453867;143818672
17593156;749932210
17593156;742026551
17593156;740489071
17593156;740463801
17593156;738800276
17593156;738661929
17593156;735098574
17593156;734914444
17593156;726832915
17593156;726187670
17593156;722023858
17593156;719155029
17593156;718670688
17593156;717807904
17593156;713091769
17593156;711146211
17593156;706434949
17593156;706370005
17593156;701178709
17593156;699937149
17593156;695562061
17593156;692879673
17593156;685503078
17593156;681519454
17593156;679780688
2328556;752910713
2328556;743023696
2328556;737650383
2328556;725312226
2328556;722870959
2328556;722211420
2328556;721988328
2328556;719552082
2328556;715582150
2328556;715010728
2328556;699292595
2328556;699194897
2328556;696872395
2328556;690318056
2328556;689308746
2328556;685199281
2328556;684876726
2328556;683306268
2328556;683279972
2328556;683035161
2328556;677611044
2328556;676739687
2328556;674667084
2328556;669192734
2328556;667977866
2328556;666765543
2328556;664739391
2328556;662548321
2328556;660831819
2328556;659684797
2328556;658104016
2328556;657110400
2328556;656516218
2328556;655752149
2328556;651490043
2328556;650573822
2328556;647642386
2328556;645503766
2328556;644370170
2328556;635988603
2328556;631694227
2328556;630695464
2328556;629894107
2328556;629726268
2328556;628050703
2328556;627505334
2328556;626700780
2328556;626562403
2328556;625426589
2328556;622659504
2328556;621353981
2328556;620372644
2328556;620115772
2328556;618795759
2328556;608490906
2328556;607483919
2328556;602642393
2328556;602097804
2328556;601393026
2328556;599944829
2328556;593918981
2328556;591885949
2328556;591690942
2328556;590177647
2328556;588511125
2328556;586833494
2328556;584301723
2328556;583714304
2328556;581386184
2328556;580596003
2328556;579931506
2328556;579467140
2328556;577486222
2328556;574472513
2328556;573464998
2328556;569447112
2328556;567945791
2328556;564508381
2328556;560154792
2328556;559592119
2328556;559056635
2328556;558075889
2328556;555752548
2328556;555361725
2328556;554826555
2328556;548335726
2328556;539021931
2328556;537460487
2328556;535274881
2328556;534835243
2328556;534774082
2328556;528617390
2328556;528021056
2328556;528020835
2328556;526821774
2328556;526710217
2328556;524284131
2328556;521350070
2328556;521202112
2328556;519981710
6942942;643348360
6942942;628594670
6942942;613896688
6942942;544401589
6942942;409493428
6942942;317015434
9570223;712551212
9570223;672372983
9570223;656706145
9570223;593548391
9570223;591698225
9570223;583793148
9570223;558161978
9570223;537512168
9570223;386073364
1192310;708394945
1192310;677069624
1192310;646776797
1192310;626634786
1192310;615427127
1192310;587470691
1192310;501118314
1192310;495830113
1192310;492199102
1192310;480976875
1192310;428724047
1192310;382863800
1192310;356993533
1192310;355835274
1192310;351091125
1192310;292844792
1192310;289012819
1192310;259392624
13738059;707027303
2295948;744520776
2295948;698407725
2295948;662294953
2295948;656526379
2295948;653262181
2295948;609841291
2295948;602582807
2295948;496281942
2295948;494439254
2295948;486600897
2295948;476323257
2295948;471571512
2295948;469360466
2295948;468228192
2295948;460303869
2295948;457756576
2295948;443850847
2295948;435147465
2295948;421089981
2295948;413589038
2295948;411942844
2295948;410991999
2295948;405884851
2295948;371863003
2295948;367875063
2295948;364624112
2295948;349960004
2295948;338797440
2295948;302239103
2295948;290994221
2295948;285900339
2295948;264391546
2295948;243619482
2295948;221837599
2295948;219506744
2295948;202583931
2295948;168530856
2295948;136409671
8807479;342300834
10264171;722508053
10264171;712554548
10264171;703842864
10264171;532291885
10264171;447143901
10264171;384200068
240766;717424467
6412469;752797121
6412469;719829203
6412469;690142733
6412469;655820612
6412469;645958550
6412469;630326085
6412469;625325264
6412469;619723828
6412469;619641909
6412469;569341572
6412469;561300110
6412469;549367971
6412469;476123393
6412469;445869170
6412469;429651081
6412469;389123731
6412469;381435792
6412469;376817708
6412469;375700046
6412469;350382162
6412469;342661509
6412469;339096823
6412469;328656282
6412469;327779727
6412469;323526632
6412469;312013012
6412469;309219938
6412469;292745630
6412469;292725096
6412469;292035012
6412469;290679836
6412469;290660228
6412469;289768871
6412469;289649095
6412469;289594684
6412469;288182341
6412469;283375719
6412469;278489949
6412469;266762245
6412469;263939303
6412469;261734049
6412469;259713444
6412469;259646189
6412469;252094852
6412469;234126168
6412469;234025994
6412469;231223137
6412469;228615934
6412469;213793820
6412469;208638511
6412469;207674169
6412469;207651553
6412469;207312110
6412469;205168109
6412469;202727967
6412469;202431172
6412469;200181557
6412469;199037935
6412469;198162541
8807615;689592970
8807615;676303631
3782382;745659783
3782382;735336811
3782382;727360764
3782382;725012117
3782382;722299746
3782382;722264973
3782382;721821204
3782382;707262558
3782382;694149831
3782382;690694254
3782382;690359840
3782382;688203653
3782382;686288230
3782382;684096886
3782382;676698754
3782382;675869056
3782382;673212151
3782382;672507895
3782382;650024862
3782382;642666601
3782382;544372097
3782382;541452426
3782382;539193252
3782382;539188916
3782382;532872319
3782382;529114933
3782382;527871912
3782382;520627947
3782382;517003525
3782382;506627379
3782382;506364127
3782382;502173532
3782382;498644667
3782382;494943917
3782382;492482136
3782382;492220433
3782382;492203957
3782382;485807739
3782382;483837494
3782382;483447188
3782382;483355620
3782382;482034211
3782382;480293964
3782382;480005360
3782382;474084591
3782382;473233524
3782382;472209276
3782382;470936675
3782382;470634099
3782382;469597444
3782382;467976404
3782382;463830934
3782382;461209935
3782382;460865962
3782382;460615396
3782382;459950888
3782382;459333146
